family_group,family,task_id,m,n,config_id,block_size,num_warps,num_stages,shape_json,config_json,median_ms,effective_gbps,score,validation_error
A,softmax,softmax_m4096_n1536,4096,1536,41,8192,4,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 4}",0.02691200003027916,935.1153378301684,3.615182994066482,7.62939453125e-06
A,softmax,softmax_m4096_n1536,4096,1536,42,8192,4,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 3, ""num_warps"": 4}",0.02687999978661537,936.2285788607435,3.6163727712656044,7.62939453125e-06
A,softmax,softmax_m4096_n1536,4096,1536,43,8192,4,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 4, ""num_warps"": 4}",0.02691200003027916,935.1153378301684,3.615182994066482,7.62939453125e-06
A,softmax,softmax_m4096_n1536,4096,1536,44,8192,8,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 1, ""num_warps"": 8}",0.023903999477624893,1052.7871716009795,3.733709491884772,7.62939453125e-06
A,softmax,softmax_m4096_n1536,4096,1536,45,8192,8,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 8}",0.023903999477624893,1052.7871716009795,3.733709491884772,7.62939453125e-06
A,softmax,softmax_m4096_n1536,4096,1536,46,8192,8,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 3, ""num_warps"": 8}",0.02393599972128868,1051.3796913866738,3.7323716888340925,7.62939453125e-06
A,softmax,softmax_m4096_n1536,4096,1536,47,8192,8,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 1536}","{""block_size"": 8192, ""num_stages"": 4, ""num_warps"": 8}",0.023903999477624893,1052.7871716009795,3.733709491884772,7.62939453125e-06
A,softmax,softmax_m4096_n2048,4096,2048,0,2048,1,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 1}",0.015519999898970127,2162.012385207979,4.165625770736721,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,1,2048,1,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 1}",0.015552000142633915,2157.5637662203085,4.163566022092635,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,2,2048,1,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 1}",0.015519999898970127,2162.012385207979,4.165625770736721,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,3,2048,1,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 1}",0.015552000142633915,2157.5637662203085,4.163566022092635,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,4,2048,2,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 2}",0.013376000337302685,2508.554960665197,4.314293197422785,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,5,2048,2,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 2}",0.013376000337302685,2508.554960665197,4.314293197422785,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,6,2048,2,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 2}",0.013376000337302685,2508.554960665197,4.314293197422785,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,7,2048,2,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 2}",0.013376000337302685,2508.554960665197,4.314293197422785,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,8,2048,4,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 4}",0.013151999562978745,2551.279890128006,4.331181473896815,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,9,2048,4,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 4}",0.013151999562978745,2551.279890128006,4.331181473896815,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,10,2048,4,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 4}",0.013151999562978745,2551.279890128006,4.331181473896815,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,11,2048,4,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 4}",0.013151999562978745,2551.279890128006,4.331181473896815,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,12,2048,8,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 1, ""num_warps"": 8}",0.014271999709308147,2351.06731246049,4.249455723512467,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,13,2048,8,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 2, ""num_warps"": 8}",0.014271999709308147,2351.06731246049,4.249455723512467,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,14,2048,8,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 3, ""num_warps"": 8}",0.014271999709308147,2351.06731246049,4.249455723512467,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,15,2048,8,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 2048, ""num_stages"": 4, ""num_warps"": 8}",0.014271999709308147,2351.06731246049,4.249455723512467,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,16,4096,1,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 1}",0.021727999672293663,1544.2945741013955,3.829153542688065,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,17,4096,1,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 1}",0.02175999991595745,1542.0235353674443,3.8276818608566447,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,18,4096,1,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 1}",0.02175999991595745,1542.0235353674443,3.8276818608566447,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,19,4096,1,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 1}",0.021743999794125557,1543.15821917296,3.8284174310414527,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,20,4096,2,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 2}",0.01740800030529499,1927.5293779604167,4.050825390770979,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,21,4096,2,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 2}",0.017376000061631203,1931.07918283755,4.052665331683697,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,22,4096,2,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 2}",0.01740800030529499,1927.5293779604167,4.050825390770979,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,23,4096,2,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 2}",0.01740800030529499,1927.5293779604167,4.050825390770979,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,24,4096,4,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 4}",0.015552000142633915,2157.5637662203085,4.163566022092635,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,25,4096,4,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 4}",0.015552000142633915,2157.5637662203085,4.163566022092635,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,26,4096,4,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 4}",0.015552000142633915,2157.5637662203085,4.163566022092635,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,27,4096,4,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 4}",0.015552000142633915,2157.5637662203085,4.163566022092635,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,28,4096,8,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 8}",0.015776000916957855,2126.928882460437,4.149265422998263,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,29,4096,8,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 8}",0.015807999297976494,2122.6235760457776,4.1472391823860075,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,30,4096,8,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 8}",0.015776000916957855,2126.928882460437,4.149265422998263,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,31,4096,8,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 8}",0.015776000916957855,2126.928882460437,4.149265422998263,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,32,8192,1,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 1, ""num_warps"": 1}",0.042847998440265656,783.1038373187534,3.150096345874943,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,33,8192,1,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 1}",0.042847998440265656,783.1038373187534,3.150096345874943,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,34,8192,1,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 3, ""num_warps"": 1}",0.042847998440265656,783.1038373187534,3.150096345874943,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,35,8192,1,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 4, ""num_warps"": 1}",0.04287999868392944,782.5194270021169,3.149349792911535,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,36,8192,2,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 1, ""num_warps"": 2}",0.033663999289274216,996.7452681919129,3.391326282979232,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,37,8192,2,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 2}",0.033695999532938004,995.7986842681541,3.390376156891624,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,38,8192,2,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 3, ""num_warps"": 2}",0.033663999289274216,996.7452681919129,3.391326282979232,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,39,8192,2,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 4, ""num_warps"": 2}",0.033695999532938004,995.7986842681541,3.390376156891624,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,40,8192,4,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 1, ""num_warps"": 4}",0.027648000046610832,1213.6296275836123,3.5882018846746258,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,41,8192,4,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 4}",0.027648000046610832,1213.6296275836123,3.5882018846746258,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,42,8192,4,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 3, ""num_warps"": 4}",0.02768000029027462,1212.2265768829982,3.5870451377458683,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,43,8192,4,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 4, ""num_warps"": 4}",0.027648000046610832,1213.6296275836123,3.5882018846746258,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,44,8192,8,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 1, ""num_warps"": 8}",0.024383999407291412,1376.0840229501648,3.7138281237851762,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,45,8192,8,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 2, ""num_warps"": 8}",0.024351999163627625,1377.892294367241,3.715141331647983,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,46,8192,8,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 3, ""num_warps"": 8}",0.0244159996509552,1374.2804914681135,3.712516638175831,3.814697265625e-06
A,softmax,softmax_m4096_n2048,4096,2048,47,8192,8,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 2048}","{""block_size"": 8192, ""num_stages"": 4, ""num_warps"": 8}",0.024383999407291412,1376.0840229501648,3.7138281237851762,3.814697265625e-06
A,softmax,softmax_m4096_n3072,4096,3072,0,4096,1,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 3072}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 1}",0.02627200074493885,1915.7904450690191,3.639251517357261,3.814697265625e-06
A,softmax,softmax_m4096_n3072,4096,3072,1,4096,1,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 3072}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 1}",0.026240000501275063,1918.1267926254143,3.6404702958027784,3.814697265625e-06
A,softmax,softmax_m4096_n3072,4096,3072,2,4096,1,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 3072}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 1}",0.02630399912595749,1913.4599175960047,3.63803429333687,3.814697265625e-06
A,softmax,softmax_m4096_n3072,4096,3072,3,4096,1,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 3072}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 1}",0.02627200074493885,1915.7904450690191,3.639251517357261,3.814697265625e-06
A,softmax,softmax_m4096_n3072,4096,3072,4,4096,2,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 3072}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 2}",0.0197759997099638,2545.087415967207,3.923286212372927,3.814697265625e-06
A,softmax,softmax_m4096_n3072,4096,3072,5,4096,2,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 3072}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 2}",0.0197759997099638,2545.087415967207,3.923286212372927,3.814697265625e-06
A,softmax,softmax_m4096_n3072,4096,3072,6,4096,2,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 3072}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 2}",0.0197759997099638,2545.087415967207,3.923286212372927,3.814697265625e-06
A,softmax,softmax_m4096_n3072,4096,3072,7,4096,2,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 3072}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 2}",0.0197759997099638,2545.087415967207,3.923286212372927,3.814697265625e-06
A,softmax,softmax_m4096_n3072,4096,3072,8,4096,4,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 3072}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 4}",0.01772800087928772,2839.1045523245843,4.032609918818454,3.814697265625e-06
A,softmax,softmax_m4096_n3072,4096,3072,9,4096,4,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 3072}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 4}",0.01772800087928772,2839.1045523245843,4.032609918818454,3.814697265625e-06
A,softmax,softmax_m4096_n3072,4096,3072,10,4096,4,3,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 3072}","{""block_size"": 4096, ""num_stages"": 3, ""num_warps"": 4}",0.01772800087928772,2839.1045523245843,4.032609918818454,3.814697265625e-06
A,softmax,softmax_m4096_n3072,4096,3072,11,4096,4,4,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 3072}","{""block_size"": 4096, ""num_stages"": 4, ""num_warps"": 4}",0.01772800087928772,2839.1045523245843,4.032609918818454,3.814697265625e-06
A,softmax,softmax_m4096_n3072,4096,3072,12,4096,8,1,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 3072}","{""block_size"": 4096, ""num_stages"": 1, ""num_warps"": 8}",0.017823999747633934,2823.8133254395566,4.027209429396042,3.814697265625e-06
A,softmax,softmax_m4096_n3072,4096,3072,13,4096,8,2,"{""family"": ""softmax"", ""group_count"": null, ""k"": null, ""m"": 4096, ""n"": 3072}","{""block_size"": 4096, ""num_stages"": 2, ""num_warps"": 8}",0.017823999747633934,2823.8133254395566,4.027209429396042,3.814697265625e-06
